Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Category_clothing,Category_footwear,Category_outerwear,Season_spring,Season_summer,Season_winter,Shipping Type_express,Shipping Type_free shipping,Shipping Type_next day air,Shipping Type_standard,Shipping Type_store pickup,Payment Method_cash,Payment Method_credit card,Payment Method_debit card,Payment Method_paypal,Payment Method_venmo,Purchase_Amount_Bins,Age_Group,Review_Sentiment
64,1,boots,31,illinois,1,violet,4.9,1,1,1,9,26,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,low,55-64,positive
51,1,sandals,81,south dakota,2,green,3.3,1,1,1,12,26,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,high,45-54,neutral
32,1,pants,61,massachusetts,1,beige,4.7,1,1,1,4,52,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,medium,25-34,positive
38,1,gloves,96,alabama,3,purple,2.8,1,1,1,10,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,high,35-44,negative
58,1,skirt,29,ohio,3,beige,3.6,1,1,1,26,52,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,low,55-64,neutral
32,1,sneakers,33,hawaii,2,cyan,3.0,1,1,1,40,26,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,low,25-34,neutral
46,1,t-shirt,32,wisconsin,3,silver,4.5,1,1,1,34,26,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,low,45-54,positive
39,1,backpack,56,minnesota,0,lavender,2.9,1,1,1,31,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,medium,35-44,negative
19,1,shoes,94,georgia,0,purple,3.3,1,1,1,1,26,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,high,18-24,neutral
50,1,hoodie,53,arkansas,1,pink,3.1,1,1,1,5,26,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,medium,45-54,neutral
36,1,blouse,82,west virginia,1,maroon,4.4,1,1,1,4,52,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,high,35-44,positive
65,1,coat,70,indiana,3,beige,3.0,1,1,1,48,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,medium,65+,neutral
64,1,hat,76,utah,1,gray,3.9,1,1,1,29,4,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,high,55-64,neutral
46,1,shoes,29,nebraska,2,turquoise,2.9,1,1,1,12,26,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,low,45-54,negative
36,1,belt,100,north dakota,0,silver,3.0,1,1,1,29,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,high,35-44,neutral
51,1,backpack,94,missouri,1,olive,3.1,1,1,1,15,4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,high,45-54,neutral
51,1,jacket,25,new york,1,magenta,4.3,1,1,1,34,12,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,low,45-54,positive
38,1,boots,88,washington,1,lavender,3.9,1,1,1,41,26,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,high,35-44,neutral
59,1,scarf,78,south carolina,1,black,3.2,1,1,1,41,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,high,55-64,neutral
57,1,jewelry,45,utah,1,turquoise,4.8,1,1,1,39,26,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,low,55-64,positive
54,1,hat,73,idaho,3,green,3.8,1,1,1,32,52,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,medium,45-54,neutral
25,1,dress,61,pennsylvania,0,teal,3.3,1,1,1,29,12,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,medium,25-34,neutral
69,1,blouse,22,missouri,0,beige,4.3,1,1,1,15,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,low,65+,positive
57,1,hat,38,nebraska,2,magenta,2.7,1,1,1,33,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,low,55-64,negative
70,1,scarf,38,indiana,0,yellow,3.2,1,1,1,18,52,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,low,65+,neutral
24,1,sneakers,100,arizona,1,yellow,4.0,1,1,1,35,26,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,high,18-24,positive
67,1,shirt,64,hawaii,1,silver,3.0,1,1,1,25,52,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,medium,65+,neutral
24,1,t-shirt,55,wisconsin,2,silver,4.2,1,1,1,6,26,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,medium,18-24,positive
62,1,gloves,91,rhode island,1,silver,2.9,1,1,1,17,26,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,high,55-64,negative
57,1,skirt,38,wisconsin,1,gold,4.1,1,1,1,17,12,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,low,55-64,positive
55,1,sandals,97,minnesota,0,olive,3.2,1,1,1,44,4,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,high,55-64,neutral
45,1,jacket,22,vermont,2,teal,3.0,1,1,1,6,26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,low,45-54,neutral
69,1,skirt,92,south dakota,2,maroon,4.2,1,1,1,45,26,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,high,65+,positive
67,1,handbag,84,virginia,2,blue,4.2,1,1,1,7,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,high,65+,positive
30,1,handbag,93,nevada,2,peach,4.4,1,1,1,11,4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,high,25-34,positive
24,1,jacket,50,hawaii,2,blue,4.2,1,1,1,41,4,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,medium,18-24,positive
62,1,scarf,64,new jersey,0,orange,2.8,1,1,1,24,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,medium,55-64,negative
43,1,shorts,61,massachusetts,2,yellow,3.7,1,1,1,21,52,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,medium,35-44,neutral
35,1,sunglasses,48,oklahoma,1,purple,3.5,1,1,1,24,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,medium,35-44,neutral
28,1,t-shirt,45,california,0,magenta,2.9,1,1,1,8,4,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,low,25-34,negative
32,1,belt,88,nevada,1,cyan,3.0,1,1,1,12,26,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,high,25-34,neutral
39,1,sneakers,57,arizona,0,indigo,3.7,1,1,1,48,26,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,medium,35-44,neutral
28,1,hat,68,north carolina,3,magenta,4.4,1,1,1,6,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,medium,25-34,positive
47,1,gloves,94,new york,3,gray,4.5,1,1,1,14,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,high,45-54,positive
20,1,pants,41,wyoming,1,turquoise,4.8,1,1,1,34,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,low,18-24,positive
63,1,socks,83,south dakota,0,beige,2.9,1,1,1,12,4,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,high,55-64,negative
25,1,jacket,22,arkansas,1,olive,3.2,1,1,1,11,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,low,25-34,neutral
29,1,shoes,74,texas,2,violet,3.3,1,1,1,5,12,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,high,25-34,neutral
50,1,jeans,90,rhode island,1,turquoise,4.2,1,1,1,25,26,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,high,45-54,positive
18,1,socks,79,new hampshire,1,white,2.9,1,1,1,11,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,high,18-24,negative
70,1,sandals,28,ohio,0,silver,4.6,1,1,1,27,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,low,65+,positive
66,1,scarf,88,utah,2,olive,4.1,1,1,1,43,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,high,65+,positive
28,1,blouse,26,tennessee,1,blue,3.1,1,1,1,18,4,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,low,25-34,neutral
54,1,jewelry,27,hawaii,2,purple,4.2,1,1,1,32,26,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,low,45-54,positive
19,1,sweater,83,arizona,3,yellow,4.5,1,1,1,27,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,high,18-24,positive
20,1,gloves,39,south dakota,0,silver,3.7,1,1,1,24,52,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,low,18-24,neutral
43,1,sunglasses,89,new jersey,1,cyan,3.7,1,1,1,31,4,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,high,35-44,neutral
38,1,coat,68,north dakota,2,green,3.4,1,1,1,39,26,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,medium,35-44,neutral
50,1,dress,90,iowa,1,beige,3.0,1,1,1,36,26,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,high,45-54,neutral
64,1,skirt,34,ohio,1,peach,4.2,1,1,1,5,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,low,55-64,positive
49,1,pants,51,vermont,2,yellow,2.9,1,1,1,47,26,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,medium,45-54,negative
47,1,sweater,45,montana,3,turquoise,3.5,1,1,1,29,26,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,low,45-54,neutral
36,1,hoodie,88,delaware,1,peach,4.1,1,1,1,43,26,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,high,35-44,positive
55,1,coat,85,new york,2,gray,4.3,1,1,1,40,4,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,high,55-64,positive
25,1,jewelry,100,kentucky,1,olive,2.8,1,1,1,4,12,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,high,25-34,negative
53,1,belt,42,oregon,0,indigo,4.9,1,1,1,39,52,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,low,45-54,positive
49,1,sandals,53,rhode island,2,charcoal,3.3,1,1,1,45,26,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,medium,45-54,neutral
35,1,sunglasses,86,nevada,3,beige,3.2,1,1,1,20,26,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,high,35-44,neutral
29,1,sweater,66,montana,3,brown,4.4,1,1,1,14,52,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,medium,25-34,positive
47,1,belt,100,pennsylvania,1,blue,4.8,1,1,1,33,52,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,high,45-54,positive
53,1,handbag,47,alaska,0,teal,4.2,1,1,1,18,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,medium,45-54,positive
33,1,skirt,25,mississippi,2,black,4.0,1,1,1,9,52,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,low,25-34,positive
21,1,handbag,51,wyoming,3,gold,2.5,1,1,1,34,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,medium,18-24,negative
32,1,shorts,41,delaware,1,violet,3.9,1,1,1,33,26,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,low,25-34,neutral
52,1,boots,73,oklahoma,2,cyan,4.9,1,1,1,15,26,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,medium,45-54,positive
67,1,sunglasses,42,indiana,1,white,3.5,1,1,1,4,26,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,low,65+,neutral
43,1,scarf,20,maryland,1,charcoal,4.2,1,1,1,25,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,low,35-44,positive
58,1,jewelry,30,south dakota,3,violet,4.7,1,1,1,20,4,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,low,55-64,positive
20,1,handbag,53,west virginia,1,red,4.5,1,1,1,5,4,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,medium,18-24,positive
61,1,gloves,74,alabama,0,lavender,2.8,1,1,1,16,4,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,high,55-64,negative
32,1,jeans,57,louisiana,1,gold,2.9,1,1,1,13,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,medium,25-34,negative
38,1,hat,57,montana,0,red,3.2,1,1,1,11,4,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,medium,35-44,neutral
21,1,jeans,77,california,2,magenta,4.9,1,1,1,21,1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,high,18-24,positive
37,1,pants,40,hawaii,1,teal,3.7,1,1,1,6,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,low,35-44,neutral
27,1,shorts,46,iowa,1,purple,4.3,1,1,1,29,12,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,medium,25-34,positive
36,1,pants,78,colorado,0,charcoal,3.9,1,1,1,15,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,high,35-44,neutral
32,1,backpack,59,michigan,1,gray,3.2,1,1,1,17,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,medium,25-34,neutral
51,1,jewelry,75,louisiana,2,white,3.1,1,1,1,32,52,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,high,45-54,neutral
64,1,sweater,54,maryland,1,olive,3.9,1,1,1,42,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,medium,55-64,neutral
68,1,shoes,42,georgia,1,charcoal,2.6,1,1,1,21,12,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,low,65+,negative
68,1,blouse,44,georgia,1,charcoal,3.3,1,1,1,9,26,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,low,65+,neutral
33,1,jeans,52,north dakota,3,orange,4.6,1,1,1,16,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,medium,25-34,positive
65,1,sunglasses,69,maryland,3,yellow,4.6,1,1,1,42,26,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,medium,65+,positive
48,1,jewelry,26,oregon,1,beige,4.4,1,1,1,37,26,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,low,45-54,positive
69,1,coat,33,north dakota,0,silver,4.2,1,1,1,32,4,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,low,65+,positive
59,1,jewelry,32,maryland,1,indigo,3.0,1,1,1,28,26,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,low,55-64,neutral
48,1,backpack,85,virginia,3,lavender,4.0,1,1,1,13,52,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,high,45-54,positive
25,1,skirt,30,south dakota,3,turquoise,3.5,1,1,1,11,26,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,low,25-34,neutral
